15,suski,207,84 232,"24,57",0,164,43,0,128,0,0,0,79
16,tarnowski,118,201 497,"5,86",3,71,44,4,85,2,22,0,5
17,tatrzański,55,68 072,"8,08",0,6,49,2,36,1,0,0,16
18,wadowicki,92,160 006,"5,75",3,25,64,0,64,4,0,0,24
19,wielicki,133,129 136,"10,30",5,119,8,1,123,9,0,0,0
20,m. Kraków,385,779 115,"4,94",19,294,72,25,122,99,0,0,139
21,m. Nowy Sącz,90,83 794,"10,74",0,29,61,3,86,1,0,0,0
22,m. Tarnów,16,108 470,"1,48",0,15,1,8,3,2,0,0,3
"RazemMałopolska",2 494,3 410 901,"7,31",47,1 484,958,67,1 430,266,164,2,565,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 19.08.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,398,106 858,"37,25 / 18,62",24,168,199,3,96,13,240,0,46
2,brzeski,102,93 201,"10,94",2,68,30,3,17,49,0,2,31
3,chrzanowski,56,124 536,"4,50",0,41,15,1,25,1,0,0,29
4,dąbrowski,34,59 174,"5,75",0,17,17,2,31,1,0,0,0
5,gorlicki,101,108 886,"9,28",2,18,81,2,69,5,0,0,25
6,krakowski,200,279 239,"7,16",3,90,107,4,73,21,0,0,102
7,limanowski,367,131 764,"27,85 / 15,33",7,158,202,0,238,25,0,0,104
8,miechowski,23,48 818,"4,71",0,15,8,0,12,0,0,0,11
9,myślenicki,240,127 600,"18,81",0,182,58,0,130,20,0,0,90
10,nowosądecki,1 038,216 796,"47,88 / 35,33",6,266,766,7,1 031,0,0,0,0
11,nowotarski,339,191 782,"17,68 / 15,38",3,41,295,2,167,34,0,0,136
12,olkuski,36,111 217,"3,24",0,16,20,3,0,7,0,0,26
13,oświęcimski,306,153 486,"19,94 / 11,53",6,123,177,2,157,15,0,0,132
14,proszowicki,26,43 222,"6,02",2,12,12,0,5,7,2,0,12
15,suski,246,84 232,"29,21",2,202,42,0,149,2,0,0,95
16,tarnowski,223,201 497,"11,07",5,111,107,6,116,3,56,0,42
17,tatrzański,220,68 072,"32,32 / 25,56",2,44,174,2,152,7,0,0,59
18,wadowicki,196,160 006,"12,25",4,78,114,0,144,5,0,0,47
19,wielicki,224,129 136,"17,35",5,127,91,1,192,9,0,0,22
20,m. Kraków,1 070,779 115,"13,73",22,351,697,28,252,111,0,0,679
21,m. Nowy Sącz,338,83 794,"40,34 / 31,51",7,67,264,3,334,1,0,0,0
22,m. Tarnów,55,108 470,"5,07",0,17,38,8,17,3,0,0,27
"RazemMałopolska",5 838,3 410 901,"17,12 / 10,30",102,2 212,3 514,77,3 407,339,298,2,1 715,
"2)POLSKA",57 876,38 386 476,"15,08",,,,,,,,,,
"",Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,,,
"",Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 19.09.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,,,
"",,,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,Uczelnie,Akademiki,Wesela,"Puby,kawiarnie,restauracje,kluby","Transportpubliczny","Inne przypadkizachorowań"
"",1,bocheński,455,106 858,"42,58",30,400,18,3,126,13,240,0,12,17,0,0,26,0,0,18
"",2,brzeski,164,93 201,"17,60",2,145,15,3,33,50,9,2,1,0,0,0,0,21,0,45
"",3,chrzanowski,106,124 536,"8,51",4,72,30,1,38,5,0,0,16,0,0,0,2,0,0,44
"",4,dąbrowski,51,59 174,"8,62",0,47,4,2,38,1,0,0,0,0,0,0,0,0,0,10
"",5,gorlicki,155,108 886,"14,24",2,143,10,2,84,5,0,0,0,5,0,0,13,0,0,46
"",6,krakowski,500,279 239,"17,91",4,361,135,6,138,33,1,0,5,2,0,0,2,4,0,309
"",7,limanowski,631,131 764,"47,89 / 10,32",8,486,136,0,357,29,0,0,0,3,0,0,0,0,1,241
"",8,miechowski,79,48 818,"16,18",0,46,33,0,26,0,0,0,0,0,0,0,0,0,0,53
"",9,myślenicki,429,127 600,"33,62",0,322,107,0,183,24,0,0,70,3,0,0,2,0,0,147
"",10,nowosądecki,1 337,216 796,"61,67 / 17,16",20,945,372,7,851,47,64,1,276,4,0,0,19,0,0,68
"",11,nowotarski,768,191 782,"40,05 / 12,41",14,515,238,2,345,70,1,0,16,7,0,0,0,0,1,326
"",12,olkuski,123,111 217,"11,06",0,64,59,4,15,8,0,0,39,7,0,0,0,0,0,50
"",13,oświęcimski,414,153 486,"26,97",8,369,37,2,212,17,0,0,0,0,0,0,0,0,0,183
"",14,proszowicki,62,43 222,"14,34",3,35,24,2,8,7,22,0,0,0,0,0,0,0,0,23
"",15,suski,314,84 232,"37,28",2,275,37,2,142,5,0,0,55,2,0,0,19,0,0,89
"",16,tarnowski,293,201 497,"14,54",9,263,21,6,162,3,56,0,0,0,0,0,0,0,0,66
"",17,tatrzański,339,68 072,"49,80",4,276,59,2,175,13,0,0,27,15,0,0,0,0,0,107
"",18,wadowicki,348,160 006,"21,75",7,254,87,0,188,28,1,0,9,1,0,0,0,0,0,121
"",19,wielicki,314,129 136,"24,32",6,275,31,1,232,9,0,0,2,0,0,0,0,0,0,70
"",20,m. Kraków,1 955,779 115,"25,09",32,1 576,347,33,470,164,3,0,25,4,0,0,34,32,0,1 190
"",21,m. Nowy Sącz,518,83 794,"61,82 / 18,02",14,353,151,3,282,19,105,0,102,0,0,0,7,0,0,0
"",22,m. Tarnów,87,108 470,"8,02",1,64,22,8,22,4,0,0,0,0,0,0,0,0,0,53
"RazemMałopolska",9 442,3 410 901,"27,68",170,7 286,1 973,89,4 127,554,502,3,655,70,0,0,124,57,2,3 259,,
2)POLSKA,77 328,38 386 476,"20,14",,,,,,,,,,,,,,,,,,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 2.07.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,152,106 858,"14,22",3,139,8,2,65,12,54,0,19
2,brzeski,68,93 201,"7,30",2,64,0,2,5,48,0,2,11
3,chrzanowski,37,124 536,"2,97",0,23,14,1,18,0,0,0,18
4,dąbrowski,15,59 174,"2,53",0,11,4,2,12,1,0,0,0
5,gorlicki,10,108 886,"0,92",0,7,3,1,6,1,0,0,2
6,krakowski,86,279 239,"3,08",1,63,22,4,38,19,0,0,25
7,limanowski,124,131 764,"9,41",3,104,17,0,68,25,0,0,31
8,miechowski,12,48 818,"2,46",0,12,0,0,5,0,0,0,7
9,myślenicki,159,127 600,"12,46",0,149,10,0,86,18,0,0,55
10,nowosądecki,115,216 796,"5,30",0,30,85,7,108,0,0,0,0
11,nowotarski,14,191 782,"0,73",0,9,5,2,4,1,0,0,7
12,olkuski,13,111 217,"1,17",0,10,3,1,0,5,0,0,7
13,oświęcimski,105,153 486,"6,84",4,65,36,2,46,13,0,0,44
14,proszowicki,11,43 222,"2,55",2,6,3,0,0,5,0,0,6
15,suski,194,84 232,"23,03",0,112,82,0,115,0,0,0,79
16,tarnowski,113,201 497,"5,61",3,20,90,3,82,2,22,0,4
17,tatrzański,7,68 072,"1,03",0,4,3,1,4,1,0,0,1
18,wadowicki,34,160 006,"2,12",2,14,18,0,16,4,0,0,14
19,wielicki,127,129 136,"9,83",5,116,5,1,117,9,0,0,0
20,m. Kraków,344,779 115,"4,42",19,248,77,23,104,99,0,0,118
21,m. Nowy Sącz,38,83 794,"4,53",0,28,10,3,34,1,0,0,0
22,m. Tarnów,14,108 470,"1,29",0,12,2,8,3,2,0,0,1
"RazemMałopolska",1 792,3 410 901,"5,25",44,1 246,497,63,936,266,76,2,449,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 2.08.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,"1)Ludność","Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,348,106 858,"32,57 / 17,03",17,147,182,3,80,12,228,0,25
2,brzeski,76,93 201,"8,15",2,65,7,3,6,49,0,2,16
3,chrzanowski,45,124 536,"3,61",0,33,12,1,18,0,0,0,26
4,dąbrowski,24,59 174,"4,06",0,15,9,2,21,1,0,0,0
5,gorlicki,49,108 886,"4,50",0,9,40,1,36,1,0,0,11
6,krakowski,119,279 239,"4,26",2,83,34,4,47,19,0,0,49
7,limanowski,223,131 764,"16,92",6,122,95,0,131,25,0,0,67
8,miechowski,19,48 818,"3,89",0,12,7,0,11,0,0,0,8
9,myślenicki,194,127 600,"15,20",0,158,36,0,105,18,0,0,71
10,nowosądecki,695,216 796,"32,06 / 26,71",3,113,579,7,688,0,0,0,0
11,nowotarski,97,191 782,"5,06",0,15,82,2,49,3,0,0,43
12,olkuski,18,111 217,"1,62",0,12,6,3,0,5,0,0,10
13,oświęcimski,222,153 486,"14,46",5,95,122,2,107,14,0,0,99
14,proszowicki,19,43 222,"4,40",2,9,8,0,3,6,1,0,9
15,suski,229,84 232,"27,19",1,190,38,0,139,2,0,0,88
16,tarnowski,164,201 497,"8,14",3,98,63,6,86,2,46,0,24
17,tatrzański,131,68 072,"19,24 / 18,07",0,8,123,2,95,1,0,0,33
18,wadowicki,161,160 006,"10,06",3,38,120,0,119,4,0,0,38
19,wielicki,159,129 136,"12,31",5,123,30,1,142,9,0,0,7
20,m. Kraków,545,779 115,"7,00",19,312,214,27,147,101,0,0,270
21,m. Nowy Sącz,203,83 794,"24,23 / 18,50",2,46,155,3,199,1,0,0,0
22,m. Tarnów,28,108 470,"2,58",0,16,12,8,4,3,0,0,13
"RazemMałopolska",3 768,3 410 901,"11,05",70,1 719,1 974,75,2 233,276,275,2,907,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 20.07.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,"1)Ludność","Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,253,106 858,"23,68",4,142,105,2,77,12,140,0,22
2,brzeski,70,93 201,"7,51",2,64,2,2,5,48,0,2,13
3,chrzanowski,37,124 536,"2,97",0,33,4,1,18,0,0,0,18
4,dąbrowski,15,59 174,"2,53",0,11,4,2,12,1,0,0,0
5,gorlicki,20,108 886,"1,84",0,7,13,1,15,1,0,0,3
6,krakowski,100,279 239,"3,58",1,78,21,4,44,19,0,0,33
7,limanowski,189,131 764,"14,34",5,106,78,0,113,25,0,0,51
8,miechowski,17,48 818,"3,48",0,12,5,0,10,0,0,0,7
9,myślenicki,161,127 600,"12,62",0,152,9,0,86,18,0,0,57
10,nowosądecki,347,216 796,"16,01 / 13,88",1,45,301,7,340,0,0,0,0
11,nowotarski,35,191 782,"1,82",0,12,23,2,20,1,0,0,12
12,olkuski,15,111 217,"1,35",0,12,3,1,0,5,0,0,9
13,oświęcimski,140,153 486,"9,12",4,84,52,2,52,13,0,0,73
14,proszowicki,15,43 222,"3,47",2,8,5,0,0,5,1,,9
15,suski,207,84 232,"24,57",0,164,43,0,128,0,0,0,79
16,tarnowski,118,201 497,"5,86",3,71,44,4,85,2,22,0,5
17,tatrzański,58,68 072,"8,52",0,6,52,2,37,1,0,0,18
18,wadowicki,99,160 006,"6,19",3,25,71,0,69,4,0,0,26
19,wielicki,133,129 136,"10,30",5,119,8,1,123,9,0,0,0
20,m. Kraków,395,779 115,"5,07",19,295,81,26,125,99,0,0,145
21,m. Nowy Sącz,94,83 794,"11,22",0,31,63,3,90,1,0,0,0
22,m. Tarnów,16,108 470,"1,48",0,15,1,8,3,2,0,0,3
"RazemMałopolska",2 534,3 410 901,"7,43",49,1 492,988,68,1 452,266,163,2,583,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 20.08.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,412,106 858,"38,56 / 19,56",24,172,209,3,106,13,240,0,50
2,brzeski,108,93 201,"11,59",2,68,36,3,19,49,0,2,35
3,chrzanowski,59,124 536,"4,74",0,41,18,1,25,1,,,32
4,dąbrowski,35,59 174,"5,91",0,18,17,2,32,1,0,0,0
5,gorlicki,101,108 886,"9,28",2,18,81,2,69,5,0,0,25
6,krakowski,210,279 239,"7,52",3,93,114,4,77,21,0,0,108
7,limanowski,374,131 764,"28,38 / 15,86",7,158,209,0,239,25,0,0,110
8,miechowski,23,48 818,"4,71",0,15,8,0,12,0,0,0,11
9,myślenicki,243,127 600,"19,04",0,186,57,0,130,20,0,0,93
10,nowosądecki,1 048,216 796,"48,34 / 35,52",6,272,770,7,1 041,0,0,0,0
11,nowotarski,365,191 782,"19,03 / 16,48",3,46,316,2,189,36,0,0,138
12,olkuski,39,111 217,"3,51",0,16,23,3,0,8,0,0,28
13,oświęcimski,315,153 486,"20,52 / 11,60",6,131,178,2,161,15,0,0,137
14,proszowicki,26,43 222,"6,02",2,12,12,,5,7,2,,12
15,suski,247,84 232,"29,32",2,203,42,0,149,2,0,0,96
16,tarnowski,228,201 497,"11,32",6,111,111,6,125,3,56,0,38
17,tatrzański,221,68 072,"32,47 / 23,80",2,57,162,2,152,7,0,0,60
18,wadowicki,197,160 006,"12,31",4,88,105,0,145,5,0,0,47
19,wielicki,229,129 136,"17,73",5,129,94,1,194,9,0,0,25
20,m. Kraków,1 111,779 115,"14,26",22,370,719,28,256,112,0,0,715
21,m. Nowy Sącz,343,83 794,"40,93 / 31,98",7,68,268,3,339,1,0,0,0
22,m. Tarnów,55,108 470,"5,07",0,17,38,8,18,3,0,0,26
"RazemMałopolska",5 989,3 410 901,"17,56 / 10,52",103,2 289,3 587,77,3 483,343,298,2,1 786,
"2)POLSKA",58 611,38 386 476,"15,27",,,,,,,,,,
"",Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,,,
"",Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 20.09.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,,,
"",,,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,Uczelnie,Akademiki,Wesela,"Puby,kawiarnie,restauracje,kluby","Transportpubliczny","Inne przypadkizachorowań"
"",1,bocheński,456,106 858,"42,67",30,400,19,3,126,13,240,0,12,17,0,0,26,0,0,19
"",2,brzeski,165,93 201,"17,70",2,145,16,3,33,50,9,2,1,0,0,0,0,21,0,46
"",3,chrzanowski,106,124 536,"8,51",4,72,30,1,38,5,0,0,16,0,0,0,2,0,0,44
"",4,dąbrowski,53,59 174,"8,96",0,47,6,2,38,1,0,0,0,0,0,0,0,0,0,12
"",5,gorlicki,155,108 886,"14,24",2,143,10,2,84,5,0,0,0,5,0,0,13,0,0,46
"",6,krakowski,503,279 239,"18,01",4,366,133,6,139,33,1,0,5,2,0,0,2,4,0,311
"",7,limanowski,642,131 764,"48,72 / 11,16",8,486,147,0,357,29,2,0,0,3,0,0,0,0,1,250
"",8,miechowski,79,48 818,"16,18",0,46,33,0,26,0,0,0,0,0,0,0,0,0,0,53
"",9,myślenicki,442,127 600,"34,64",0,323,119,0,187,24,0,0,70,3,0,0,2,0,0,156
"",10,nowosądecki,1 346,216 796,"62,09 / 17,57",20,945,381,7,860,47,64,1,276,4,0,0,19,0,0,68
"",11,nowotarski,787,191 782,"41,04 / 13,35",15,515,256,2,351,71,2,0,16,7,0,0,0,0,1,337
"",12,olkuski,129,111 217,"11,60",0,65,64,4,15,8,0,0,39,8,0,0,0,0,0,55
"",13,oświęcimski,415,153 486,"27,04",8,369,38,2,212,17,0,0,0,0,0,0,0,0,0,184
"",14,proszowicki,62,43 222,"14,34",3,37,22,2,8,7,22,0,0,0,0,0,0,0,0,23
"",15,suski,320,84 232,"37,99",2,276,42,2,145,5,,,55,2,,,19,,,92
"",16,tarnowski,296,201 497,"14,69",9,263,24,6,162,3,56,0,0,0,0,0,0,0,0,69
"",17,tatrzański,347,68 072,"50,98",4,278,65,2,175,13,2,0,27,18,0,0,0,0,0,110
"",18,wadowicki,349,160 006,"21,81",7,254,88,0,189,28,1,0,9,1,0,0,0,0,0,121
"",19,wielicki,314,129 136,"24,32",6,276,30,1,232,9,0,0,2,0,0,0,0,0,0,70
"",20,m. Kraków,1 970,779 115,"25,29",33,1 604,333,33,474,169,3,0,25,4,0,0,34,32,0,1 196
"",21,m. Nowy Sącz,522,83 794,"62,30 / 15,63",14,377,131,3,286,19,105,0,102,0,0,0,7,0,0,0
"",22,m. Tarnów,87,108 470,"8,02",1,72,14,8,22,4,0,0,0,0,0,0,0,0,0,53
"RazemMałopolska",9 545,3 410 901,"27,98",172,7 359,2 001,89,4 159,560,507,3,655,74,0,0,124,57,2,3 315,,
2)POLSKA,78 330,38 386 476,"20,41",,,,,,,,,,,,,,,,,,
"",Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,,,
"",Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 21.09.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,,,
"",,,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,Uczelnie,Akademiki,Wesela,"Puby,kawiarnie,restauracje,kluby","Transportpubliczny","Inne przypadkizachorowań"
"",1,bocheński,457,106 858,"42,77",30,400,20,3,126,13,240,0,12,17,0,0,26,0,0,20
"",2,brzeski,165,93 201,"17,70",2,145,16,3,33,50,9,2,1,0,0,0,0,21,0,46
"",3,chrzanowski,106,124 536,"8,51",4,76,26,1,38,5,0,0,16,0,0,0,2,0,0,44
"",4,dąbrowski,53,59 174,"8,96",0,47,6,2,38,1,0,0,0,0,0,0,0,0,0,12
"",5,gorlicki,156,108 886,"14,33",2,143,11,2,84,5,0,0,0,5,0,0,13,0,0,47
"",6,krakowski,510,279 239,"18,26",4,369,137,6,140,33,1,0,5,2,0,0,2,4,0,317
"",7,limanowski,651,131 764,"49,41 / 11,84",8,486,156,0,357,29,2,0,0,3,0,0,0,0,1,259
"",8,miechowski,79,48 818,"16,18",0,51,28,0,26,0,0,0,0,0,0,0,0,0,0,53
"",9,myślenicki,451,127 600,"35,34 / 10,03",0,323,128,0,188,24,0,0,70,4,0,0,2,0,0,163
"",10,nowosądecki,1 362,216 796,"62,82 / 17,76",20,957,385,7,873,47,64,1,277,6,0,0,19,0,0,68
"",11,nowotarski,787,191 782,"41,04 / 13,35",15,515,256,2,351,71,2,0,16,7,0,0,0,0,1,337
"",12,olkuski,131,111 217,"11,78",0,66,65,4,15,8,0,0,40,8,0,0,0,0,0,56
"",13,oświęcimski,418,153 486,"27,23",8,369,41,2,212,17,0,0,0,0,0,0,0,0,0,187
"",14,proszowicki,62,43 222,"14,34",3,37,22,2,8,7,22,0,0,0,0,0,0,0,0,23
"",15,suski,324,84 232,"38,47",3,280,41,2,147,5,0,0,55,2,0,0,19,0,0,94
"",16,tarnowski,296,201 497,"14,69",9,263,24,6,162,3,56,0,0,0,0,0,0,0,0,69
"",17,tatrzański,348,68 072,"51,12",4,279,65,2,175,13,2,0,27,18,0,0,0,0,0,111
"",18,wadowicki,351,160 006,"21,94",7,254,90,0,189,28,1,0,9,1,0,0,0,0,0,123
"",19,wielicki,314,129 136,"24,32",6,276,30,1,232,9,0,0,2,0,0,0,0,0,0,70
"",20,m. Kraków,1 992,779 115,"25,57",34,1 606,352,33,476,169,3,0,25,4,0,0,34,32,0,1 216
"",21,m. Nowy Sącz,528,83 794,"63,01 / 15,75",14,382,132,3,290,20,106,0,102,0,0,0,7,0,0,0
"",22,m. Tarnów,87,108 470,"8,02",1,72,14,8,22,4,0,0,0,0,0,0,0,0,0,53
"RazemMałopolska",9 628,3 410 901,"28,23",174,7 396,2 045,89,4 182,561,508,3,657,77,0,0,124,57,2,3 368,,
2)POLSKA,79 240,38 386 476,"20,64",,,,,,,,,,,,,,,,,,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 22.07.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,"1)Ludność","Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,256,106 858,"23,96 / 10,01",4,143,107,2,77,12,143,0,22
2,brzeski,70,93 201,"7,51",2,64,2,2,5,48,0,2,13
3,chrzanowski,37,124 536,"2,97",0,33,4,1,18,0,0,0,18
4,dąbrowski,15,59 174,"2,53",0,11,4,2,12,1,0,0,0
5,gorlicki,21,108 886,"1,93",0,7,14,1,15,1,0,0,4
6,krakowski,101,279 239,"3,62",1,80,20,4,45,19,0,0,33
7,limanowski,190,131 764,"14,42",5,108,77,0,113,25,0,0,52
8,miechowski,17,48 818,"3,48",0,12,5,0,10,0,0,0,7
9,myślenicki,163,127 600,"12,77",0,152,11,0,86,18,0,0,59
10,nowosądecki,394,216 796,"18,17 / 15,64",1,54,339,7,387,0,0,0,0
11,nowotarski,38,191 782,"1,98",0,12,26,2,23,1,0,0,12
12,olkuski,15,111 217,"1,35",0,12,3,1,0,5,0,0,9
13,oświęcimski,142,153 486,"9,25",4,87,51,2,53,14,0,0,73
14,proszowicki,15,43 222,"3,47",2,9,4,0,0,5,1,0,9
15,suski,209,84 232,"24,81",0,171,38,0,128,1,0,0,80
16,tarnowski,118,201 497,"5,86",3,85,30,4,85,2,22,0,5
17,tatrzański,63,68 072,"9,25",0,6,57,2,40,1,0,0,20
18,wadowicki,115,160 006,"7,19",3,26,86,0,81,4,0,0,30
19,wielicki,138,129 136,"10,69",5,121,11,1,128,9,0,0,0
20,m. Kraków,404,779 115,"5,19",19,298,87,26,128,99,0,0,151
21,m. Nowy Sącz,108,83 794,"12,89",0,32,76,3,104,1,0,0,0
22,m. Tarnów,17,108 470,"1,57",0,15,2,8,3,2,0,0,4
"RazemMałopolska",2 646,3 410 901,"7,76",49,1 538,1 054,68,1 541,268,166,2,601,
"",Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,,,
"",Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 22.09.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,,,
"",,,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,Uczelnie,Akademiki,Wesela,"Puby,kawiarnie,restauracje,kluby","Transportpubliczny","Inne przypadkizachorowań"
"",1,bocheński,458,106 858,"42,86",30,401,20,3,126,13,240,0,12,17,0,0,26,0,0,21
"",2,brzeski,165,93 201,"17,70",2,145,16,3,33,50,9,2,1,0,0,0,0,21,0,46
"",3,chrzanowski,107,124 536,"8,59",4,77,26,1,38,5,0,0,16,0,0,0,2,0,0,45
"",4,dąbrowski,53,59 174,"8,96",0,49,4,2,38,1,0,0,0,0,0,0,0,0,0,12
"",5,gorlicki,157,108 886,"14,42",2,143,12,2,84,5,0,0,0,5,0,0,13,0,0,48
"",6,krakowski,520,279 239,"18,62",4,384,132,6,144,33,1,0,5,3,0,0,2,4,0,322
"",7,limanowski,657,131 764,"49,86 / 11,76",8,493,155,0,357,29,2,0,0,3,0,0,0,0,1,265
"",8,miechowski,79,48 818,"16,18",0,57,22,0,26,0,0,0,0,0,0,0,0,0,0,53
"",9,myślenicki,466,127 600,"36,52 / 10,42",0,333,133,0,188,24,0,0,71,4,0,0,2,0,0,177
"",10,nowosądecki,1 364,216 796,"62,92 / 16,05",20,996,348,7,875,47,64,1,277,6,0,0,19,0,0,68
"",11,nowotarski,815,191 782,"42,50 / 13,97",18,527,268,2,351,72,23,0,18,7,0,0,0,0,1,341
"",12,olkuski,132,111 217,"11,87",0,71,61,4,15,8,0,0,41,8,0,0,0,0,0,56
"",13,oświęcimski,418,153 486,"27,23",8,379,31,2,212,17,0,0,0,0,0,0,0,0,0,187
"",14,proszowicki,62,43 222,"14,34",3,38,21,2,8,7,22,0,0,0,0,0,0,0,0,23
"",15,suski,335,84 232,"39,77",3,286,46,2,150,5,0,0,60,2,0,0,19,0,0,97
"",16,tarnowski,297,201 497,"14,74",9,274,13,6,162,3,56,0,0,0,0,0,0,0,0,70
"",17,tatrzański,349,68 072,"51,27",4,282,63,2,175,13,2,0,27,18,0,0,0,0,0,112
"",18,wadowicki,361,160 006,"22,56",7,258,96,0,189,28,1,0,9,1,0,0,0,0,0,133
"",19,wielicki,321,129 136,"24,86",6,276,37,1,232,9,0,0,2,0,0,0,0,0,0,77
